excel_sheet,excel_row,year,operation_name_raw,operation_name_canonical_candidate,source_url,source_url_normalized,matched_source_slug,matched_operation_slug,excel_agencies,excel_countries,excel_crime_types_detected,excel_crime_label_raw,wiki_agencies,wiki_countries,wiki_crime_types,review_status,review_note
sheet2_extracted,88,2017,(가칭)Operation ASEAN Sweep,Operation ASEAN Sweep,https://www.freemalaysiatoday.com/category/nation/2017/04/24/interpol-finds-9000-compromised-websites,https://freemalaysiatoday.com/category/nation/2017/04/24/interpol-finds-9000-compromised-websites,2017-04-24_freemalaysiatoday-com_interpol-finds-9000-compromised-websites,,"Interpol, Trend Micro, Kaspersky Lab, Cyber Defense Institute, Booz Allen Hamilton, British Telecom, Fortinet, Palo Alto Networks, 인도네시아, 말레이시아, 미얀마, 필리핀, 싱가포르, 태국, 베트남 등 각국 경찰 및 사이버수사기관, 중국(정보 제공)","인도네시아, 말레이시아, 미얀마, 필리핀, 싱가포르, 태국, 베트남, 중국(정보 제공)","ransomware-ic, malware-ic","해킹, 악성코드유포, 랜섬웨어, DDoS공격, 스팸유포, 불법데이터유출, 컴퓨터사기, 피싱",,,,,
sheet2_extracted,89,2017,(가칭)Operation WannaCry,Operation WannaCry,https://time.com/4781809/ransomware-attack-north-korea-wannacry/,https://time.com/4781809/ransomware-attack-north-korea-wannacry,,,"주요 보안기업(하우리랩스, 시만텍 등), FBI, 미국 정부, 기타 국제 보안기관","미국, 영국, 중국, 러시아, 이스라엘, 남한 등(전 세계적 피해 및 조사)","ransomware-ic, malware-ic",랜섬웨어,,,,,
sheet2_extracted,94,2017,(가칭)Operation Fiji Fraud,Operation Fiji Fraud,https://www.arabnews.com/node/1141451/world,https://arabnews.com/node/1141451/world,,,"피지 경찰, 중국 경찰, 중국 대사관(수바)","피지, 중국",malware-ic,"컴퓨터사기, 불법온라인도박",,,,,
sheet2_extracted,100,2017,(가칭)Operation QatarLeak,Operation QatarLeak,https://www.aljazeera.com/news/2017/6/7/qatar-reveals-preliminary-results-of-qna-hacking-probe,https://aljazeera.com/news/2017/6/7/qatar-reveals-preliminary-results-of-qna-hacking-probe,,,"카타르 내무부, 정부통신청(GCO), 미국 연방수사국(FBI), 영국 국가범죄수사위원회(National Commission for Combating Crime)","카타르, 미국, 영국",malware-ic,"사이버침입, 허위정보유포, 국가이미지훼손",,,,,
sheet2_extracted,216,2018,"Methbot, 3ve","Methbot, 3ve",https://www.rferl.org/a/methbot-russia-internet-fraud-state-sponsored-hacking-zhukov/31241417.html,https://rferl.org/a/methbot-russia-internet-fraud-state-sponsored-hacking-zhukov/31241417.html,,,"미국 연방수사국(FBI), 미국 법무부, 불가리아 경찰, White Ops(미국 사이버보안 기업), XBT/Webzilla(웹호스팅 기업), Google(기술 분석)","미국, 러시아, 불가리아, 카자흐스탄, 네덜란드, 에스토니아, 말레이시아(주요 용의자 체포 및 피해 발생 국가)",malware-ic,"디지털광고사기, 전자기록위변조, 자금세탁, 봇넷운영",,,,,
sheet2_extracted,124,2018,Operation Power Off,Operation Power Off,https://www.welivesecurity.com/2018/04/27/worlds-biggest-ddos-marketplace/,https://welivesecurity.com/2018/04/27/worlds-biggest-ddos-marketplace,,operation-power-off,"영국 국가범죄수사국(National Crime Agency), 네덜란드 경찰, Europol, FBI, Police Scotland, 미국 법무부, 독일 경찰 등","영국, 네덜란드, 미국, 독일, 크로아티아, 세르비아, 캐나다, 이탈리아, 스페인, 호주, 홍콩",malware-ic,DDoS공격,,,,,
sheet2_extracted,127,2018,Operation WireWire,Operation WireWire,https://www.fbi.gov/news/stories/international-bec-takedown-061118,https://fbi.gov/news/stories/international-bec-takedown-061118,2018-06-11_fbi-gov_international-bec-takedown,operation-wirewire,"미국 법무부, FBI, 미국 국토안보부, 미국 재무부, 미국 우편검찰청, 각국 법집행기관","미국, 나이지리아, 캐나다, 모리셔스, 폴란드",malware-ic,"비즈니스이메일사기(BEC), 이메일계정침해, 컴퓨터사기, 금융사기, 자금세탁",,,,,
sheet2_extracted,97,2018,(가칭)Operation MoneyTaker,Operation MoneyTaker,https://cyberscoop.com/money-taker-group-ib-banking-hack-russia/,https://cyberscoop.com/money-taker-group-ib-banking-hack-russia,,,"Group-IB(사이버보안기업), 피해 금융기관, 국제 로펌, 금융 소프트웨어 공급업체","미국, 영국, 러시아",malware-ic,"금융기관해킹, 은행사기, 정보유출, 자금탈취",,,,,
sheet2_extracted,111,2018,(가칭)Operation Manila Gamble,Operation Manila Gamble,https://www.gmanetwork.com/news/topstories/metro/676254/15-chinese-nationals-arrested-for-illegal-online-gambling/story/,https://gmanetwork.com/news/topstories/metro/676254/15-chinese-nationals-arrested-for-illegal-online-gambling/story,,,"필리핀 국가수사국(NBI), 사이버범죄과, 디지털포렌식팀","필리핀, 중국",malware-ic,사이버도박,,,,,
sheet2_extracted,112,2018,(가칭)Operation EagleNet,Operation EagleNet,https://www.vanguardngr.com/2018/06/efcc-fbi-partner-fight-cybercrime/,https://vanguardngr.com/2018/06/efcc-fbi-partner-fight-cybercrime,,,"EFCC(나이지리아 경제·금융범죄위원회), FBI(미국 연방수사국), EFCC 사이버범죄과","나이지리아, 미국",malware-ic,"금융사기, 부패",,,,,
sheet2_extracted,121,2018,(가칭)Operation CardStorm,Operation CardStorm,https://www.bbc.com/news/uk-43893420,https://bbc.com/news/uk-43893420,bbc-banking-trojan-fraud-sentencing,,"영국 국가범죄수사국(National Crime Agency), FBI, 유럽 법집행기관","영국, 미국, 유럽(독일, 프랑스 등)",malware-ic,"신용카드정보도난및유통, 자금세탁, 컴퓨터사기, 범죄조직운영",,,,,
sheet2_extracted,122,2018,(가칭)Operation Carbanak,Operation Carbanak,https://www.europol.europa.eu/media-press/newsroom/news/mastermind-behind-eur-1-billion-cyber-bank-robbery-arrested-in-spain,https://europol.europa.eu/media-press/newsroom/news/mastermind-behind-eur-1-billion-cyber-bank-robbery-arrested-in-spain,2018-03-01_europol-europa-eu_mastermind-behind-eur-1-billion-cyber-bank-robbery-arrested-in-spain,,"스페인 국가경찰(Spanish National Police), Europol, FBI, 루마니아 경찰, 벨라루스 경찰, 대만(중화민국) 관련 기관, 민간 사이버보안 기업(카스퍼스키 등)","스페인, 미국, 루마니아, 벨라루스, 대만(중화민국)",malware-ic,"금융기관해킹, 악성코드유포, 신용카드및은행계좌정보도난, 사기, 자금세탁, 범죄조직운영",,,,,
sheet2_extracted,134,2018,(가칭)Operation Infraud,Operation Infraud,https://www.voanews.com/a/thais-arrest-alleged-russian-cybercrime-market-operator/4246130.html,https://voanews.com/a/thais-arrest-alleged-russian-cybercrime-market-operator/4246130.html,2018-02-07_voanews-com_4246130,,"미국 법무부, 미국 국토안보부, 태국 경찰, 프랑스 법집행기관, 영국 법집행기관, 이탈리아 법집행기관, 호주 법집행기관, 코소보 법집행기관, 세르비아 법집행기관","미국, 태국, 프랑스, 영국, 이탈리아, 호주, 코소보, 세르비아",malware-ic,"신용카드·데빗카드·은행계좌 정보 도난 및 유통, 불법 하드웨어 유통, 악성코드유포, 컴퓨터사기, 범죄조직운영",,,,,
sheet2_extracted,135,2018,(가칭)Operation RexMundi,Operation RexMundi,https://www.europol.europa.eu/media-press/newsroom/news/french-coder-who-helped-extort-british-company-arrested-in-thailand,https://europol.europa.eu/media-press/newsroom/news/french-coder-who-helped-extort-british-company-arrested-in-thailand,2018-05-18_europol-europa-eu_french-coder-who-helped-extort-british-company-arrested-in-thailand,,"영국 런던 경찰(Metropolitan Police), 프랑스 국가경찰(High Tech Crime Unit), 태국 왕립경찰, Europol, J-CAT(유럽합동사이버범죄특별팀)","영국, 프랑스, 태국",malware-ic,"사이버협박, 데이터유출, 불법침입, 신용카드정보도난, 범죄조직운영",,,,,
sheet2_extracted,147,2018,(가칭)Operation ATM Havoc,Operation ATM Havoc,https://www.thirdway.org/report/countering-the-cyber-enforcement-gap-strengthening-global-capacity-on-cybercrime,https://thirdway.org/report/countering-the-cyber-enforcement-gap-strengthening-global-capacity-on-cybercrime,,,"Europol, Europol Cybercrime Centre(EC3), Europol Joint Cybercrime Action Taskforce(J-CAT), 스페인 국립경찰, 미국 FBI, 루마니아 법집행기관, 몰도바 법집행기관, 벨라루스 법집행기관, 대만 법집행기관, 민간 사이버보안 기업","스페인, 미국, 루마니아, 몰도바, 벨라루스, 대만, 40개국 이상(피해 국가)",malware-ic,"악성코드유포, 금융기관해킹, ATM네트워크공격, 신용카드정보도난, 금융사기, 자금세탁",,,,,
sheet2_extracted,139,2019,Charlie Foxter,Charlie Foxter,https://www.aljazeera.com/news/2019/12/24/nepal-detains-122-chinese-for-suspected-cybercrime-bank-fraud,https://aljazeera.com/news/2019/12/24/nepal-detains-122-chinese-for-suspected-cybercrime-bank-fraud,,,"네팔 중앙수사국, 네팔 경찰, 중국 국가중앙국(Interpol 연계), Interpol","네팔, 중국",,"사이버범죄, 금융사기, 온라인도박, 비자규정위반",,,,,
sheet2_extracted,198,2019,Classiscam,Classiscam,https://www.zdnet.com/article/scam-as-a-service-operation-made-more-than-6-5-million-in-2020/,https://zdnet.com/article/scam-as-a-service-operation-made-more-than-6-5-million-in-2020,,,"Group-IB(그룹아이비), 각국 경찰 및 수사기관(특정 기관명은 기사에 미상세)","러시아, 미국, 유럽(불가리아, 체코, 프랑스, 폴란드, 루마니아 등), 구소련 국가 등",,"컴퓨터사기, 피싱, 신원도용, 불법데이터유출",,,,,
sheet2_extracted,146,2019,EndOCSEA Europe,EndOCSEA Europe,https://www.coe.int/es/web/children/endocsea-europe/-/asset_publisher/KiKqVYLiqpEJ/content/how-do-we-prevent-and-combat-online-child-sexual-exploitation-and-abuse-,https://coe.int/es/web/children/endocsea-europe/-/asset_publisher/KiKqVYLiqpEJ/content/how-do-we-prevent-and-combat-online-child-sexual-exploitation-and-abuse-,,,"유럽평의회(Council of Europe), Fund to End Violence Against Children, 각 회원국 법집행기관, 기타 국제기구","알바니아, 아르메니아, 아제르바이잔, 보스니아 헤르체고비나, 조지아, 몰도바, 몬테네그로, 세르비아, 터키, 우크라이나 등(유럽평의회 회원국 전체에 혜택, 10개국에 집중)",csam-ic,"아동성착취성학대, 아동성착취물유통, 아동성착취물제작유포",,,,,
sheet2_extracted,158,2019,IM RAT 단속,IM RAT 단속,https://thehackernews.com/2019/11/europol-imminent-monitor-rat.html,https://thehackernews.com/2019/11/europol-imminent-monitor-rat.html,2019-11-29_thehackernews-com_europol-imminent-monitor-rat,,"Europol, Australian Federal Police(AFP), 영국 국립범죄수사국(NCA), 벨기에 경찰, 콜롬비아 경찰, 체코 경찰, 네덜란드 경찰, 폴란드 경찰, 스페인 경찰, 스웨덴 경찰","호주, 벨기에, 콜롬비아, 체코, 네덜란드, 폴란드, 스페인, 스웨덴, 영국",malware-ic,"악성코드(Imminent Monitor RAT) 유포, 불법 원격 접근, 해킹, 데이터 유출, 키로깅, 웹캠 불법 접근, 개인정보 도용, 사기, 절도, 보이어리즘",,,,,
sheet2_extracted,155,2019,Interpol cybercrime operation across Africa,Interpol cybercrime operation across Africa,https://www.bbc.com/pidgin/tori-49629324,https://bbc.com/pidgin/tori-49629324,,,"Interpol, EFCC(Economic and Financial Crimes Commission), 각국 법집행기관","나이지리아, 남아프리카공화국, 케냐, 코트디부아르 등 아프리카 국가",malware-ic,"컴퓨터사기, 금융사기, 신용카드 사기, 피싱, 해킹, 온라인 사기, 개인정보 도용",,,,,
sheet2_extracted,159,2019,Mikhailov case,Mikhailov case,https://www.rferl.org/a/russia-hacker-mikhailov-stoyanov-fsb-scandal-for-russian-security-agency/29794092.html,https://rferl.org/a/russia-hacker-mikhailov-stoyanov-fsb-scandal-for-russian-security-agency/29794092.html,,,"러시아 연방보안국(FSB) 정보보안센터(CIS), Kaspersky Lab, FBI, 미국 법무부","러시아, 미국",,"국가기밀 유출(국가반역), 대외정보 제공, 해킹, 사이버범죄 협력, 불법 정보 유포",,,,,
sheet2_extracted,179,2019,Operation NightFury,Operation NightFury,https://cyberscoop.com/magecart-arrest-indonesia-interpol-getbilling/,https://cyberscoop.com/magecart-arrest-indonesia-interpol-getbilling,2020-01-24_cyberscoop-com_magecart-arrest-indonesia-interpol-getbilling,operation-nightfury,"INTERPOL, 인도네시아 경찰(Indonesian National Police, Bareskrim Polri), Group-IB, Sanguine Security","인도네시아, 싱가포르(Group-IB 본사), 오스트레일리아, 유럽, 미국, 남미 등(피해 및 인프라 분포 국가)",malware-ic,"Magecart(웹 스키밍) 공격, 결제 및 개인정보 탈취, 신용카드 사기, 신분 도용, 불법 자금 이체, 명령제어서버 운영",,,,,
sheet2_extracted,157,2019,Operation Rewired,Operation Rewired,https://techxplore.com/news/2019-09-fbi-nigeria-step-up-cyber-crime.html#google_vignette,https://techxplore.com/news/2019-09-fbi-nigeria-step-up-cyber-crime.html,techxplore-operation-avalanche,operation-rewired,"FBI, Nigeria Economic and Financial Crimes Commission (EFCC), 각국 법집행기관","미국, 나이지리아, 터키, 가나, 프랑스, 이탈리아, 일본, 케냐, 말레이시아, 영국",malware-ic,"비즈니스 이메일 사기(BEC), 온라인 사기, 신용카드 사기, 피싱, 컴퓨터 관련 사기, 신원 도용",,,,,
sheet2_extracted,156,2019,Trigger IV,Trigger IV,https://www.interpol.int/News-and-Events/News/2019/Middle-East-and-North-Africa-Police-Chiefs-address-regional-crime-issues,https://interpol.int/News-and-Events/News/2019/Middle-East-and-North-Africa-Police-Chiefs-address-regional-crime-issues,,,"INTERPOL, Arab Interior Ministers Council, Gulf Cooperation Council Police Organization(GCCPOL), Naif Arab University for Security Sciences, 각국 법집행기관","알제리, 바레인, 이집트, 이라크, 요르단, 쿠웨이트, 리비아, 모리타니, 모로코, 오만, 팔레스타인, 카타르, 사우디아라비아, 수단, 튀니지, 아랍에미리트, 예멘",,"테러리즘, 사이버범죄, 조직범죄(마약 밀수 등), 불법 무기 거래, 불법 이민자 밀송, 불법 상품 밀매",,,,,
sheet2_extracted,165,2019,VIDTF Operation,VIDTF Operation,https://www.maltatoday.com.mt/news/court_and_police/98240/malta_police_aids_europol_to_identify_four_child_sexual_abuse_victims,https://maltatoday.com.mt/news/court_and_police/98240/malta_police_aids_europol_to_identify_four_child_sexual_abuse_victims,,,"Malta Police Force, Europol, Europol European Cybercrime Centre, INTERPOL","몰타, 호주, 벨기에, 캐나다, 크로아티아, 덴마크, 프랑스, 독일, 그리스, 헝가리, 이탈리아, 라트비아, 리투아니아, 네덜란드, 노르웨이, 루마니아, 슬로베니아, 스페인, 스웨덴, 스위스, 미국",malware-ic,"아동성학대, 아동포르노, 아동 성적 착취, 불법 이미지·영상 유포",,,,,
sheet2_extracted,164,2019,xDedic,xDedic,https://thehackernews.com/2019/01/cyber-criminal-marketplace.html,https://thehackernews.com/2019/01/cyber-criminal-marketplace.html,2019-01-28_thehackernews-com_cyber-criminal-marketplace,,"Europol, 미국 법무부(Department of Justice), FBI, 벨기에 경찰, 우크라이나 경찰, Kaspersky Lab","미국, 벨기에, 우크라이나, 유럽연합(EU)",,"해킹, 불법 서버 접근권 거래, 신원 및 개인정보 유출, 컴퓨터사기, 데이터 침해, 사기",,,,,
sheet2_extracted,150,2019,(가칭)Operation GozNym,Operation GozNym,https://www.eurojust.europa.eu/news/goznym-malware-cybercriminal-network-dismantled-international-operation,https://eurojust.europa.eu/news/goznym-malware-cybercriminal-network-dismantled-international-operation,,,"Europol, Eurojust, 미국 서부 펜실베이니아 연방검찰, FBI, 독일 뤼네부르크 경찰, 불가리아 조직범죄수사국, 조지아 내무부 및 검찰, 우크라이나 국가경찰 및 검찰, 몰도바 경찰 및 검찰","미국, 불가리아, 독일, 조지아, 몰도바, 우크라이나",malware-ic,"악성코드(GozNym) 유포, 피싱, 온라인 뱅킹 자격증명 도용, 은행계좌 불법 접근, 자금 절도, 자금세탁",,,,,
sheet2_extracted,153,2019,(가칭)Operation Thallium Block,Operation Thallium Block,https://blogs.microsoft.com/on-the-issues/2019/12/30/microsoft-court-action-against-nation-state-cybercrime/,https://blogs.microsoft.com/on-the-issues/2019/12/30/microsoft-court-action-against-nation-state-cybercrime,,,"Microsoft Digital Crimes Unit(DCU), Microsoft Threat Intelligence Center(MSTIC), 미국 동부버지니아 연방지방법원","미국, 일본, 한국(피해 국가), 북한(공격자 추정 소재지)",malware-ic,"스피어 피싱, 악성코드유포, 계정 침해, 네트워크 보안 침해, 민감 정보 탈취",,,,,
sheet2_extracted,160,2019,(가칭)Operation Manila 600,Operation Manila 600,https://www.scmp.com/news/asia/southeast-asia/article/3027741/more-320-chinese-arrested-philippines-illegal-online,https://scmp.com/news/asia/southeast-asia/article/3027741/more-320-chinese-arrested-philippines-illegal-online,,,"Philippines Bureau of Immigration, 현지 경찰, 중국 대사관","필리핀, 중국",malware-ic,"불법 온라인 도박, 컴퓨터사기, 투자 사기, 불법 취업, 불법 체류, 비자 위반, 자금세탁",,,,,
sheet2_extracted,176,2020,2BaGoldMule,2BaGoldMule,https://www.europol.europa.eu/media-press/newsroom/news/20-arrests-in-qqaazz-multi-million-money-laundering-case,https://europol.europa.eu/media-press/newsroom/news/20-arrests-in-qqaazz-multi-million-money-laundering-case,2020-10-01_europol-europa-eu_20-arrests-in-qqaazz-multi-million-money-laundering-case,,"Europol, 포르투갈 사법경찰(Polícia Judiciária), 미국 법무부(DOJ), FBI, 스페인 국립경찰(Policía Nacional), 영국 국가범죄청(NCA), 라트비아 경찰, 불가리아 경찰, 조지아 내무부, 이탈리아 경찰, 독일 경찰, 스위스 경찰, 폴란드 경찰, 체코 경찰, 오스트레일리아 경찰, 스웨덴 경찰, 오스트리아 경찰, 벨기에 경찰, 카탈루냐 경찰(Mossos d’Esquadra)","포르투갈, 미국, 스페인, 영국, 라트비아, 불가리아, 조지아, 이탈리아, 독일, 스위스, 폴란드, 체코, 오스트레일리아, 스웨덴, 오스트리아, 벨기에",,"자금세탁, 불법 자금 이체, 신분 도용, 가짜 회사 설립, 해킹 및 사이버범죄 관련 불법 자금 처리",,,,,
sheet2_extracted,186,2020,Carding Action 2020,Carding Action 2020,https://hackread.com/authorities-disrupt-dark-web-credit-card-trading-scam/,https://hackread.com/authorities-disrupt-dark-web-credit-card-trading-scam,hackread-global-airport-action-day,carding-action-2020,"Europol, Group-IB, 이탈리아 경찰, 헝가리 경찰, 영국 Dedicated Card and Payment Crime Unit(DCPCU)","이탈리아, 헝가리, 영국",dark-web-ic,"신용카드 정보 도난, 다크웹에서의 신용카드 정보 거래, 신분 도용, 사기, 불법 자금 이체",,,,,
sheet2_extracted,192,2020,Operation Falcon,Operation Falcon,https://guardian.ng/news/nigerian-police-join-interpol-group-ib-to-arrest-three-suspected-tmt-fraudsters/#google_vignette,https://guardian.ng/news/nigerian-police-join-interpol-group-ib-to-arrest-three-suspected-tmt-fraudsters,2020-11-01_guardian-ng_google-vignette,operation-falcon,"나이지리아 경찰(Nigeria Police Force), INTERPOL(사이버범죄 및 금융범죄 부서), Group-IB, INTERPOL National Central Bureau(Abuja)","나이지리아, 싱가포르(Group-IB 본사), 전 세계 150개국 이상(피해국)",malware-ic,"피싱, 스팸 이메일 사기, 악성코드유포(AgentTesla, Loki, Azorult, Spartan, nanocore, Remcos 등), 신분 사칭, 불법 자금 이체, 데이터 유출, 스파이웨어 및 원격 접속 트로이목마 사용",,,,,
sheet2_extracted,175,2020,Operation Goldfish Alpha,Operation Goldfish Alpha,https://www.interpol.int/News-and-Events/News/2020/INTERPOL-report-highlights-key-cyberthreats-in-Southeast-Asia,https://interpol.int/News-and-Events/News/2020/INTERPOL-report-highlights-key-cyberthreats-in-Southeast-Asia,2020-01-01_interpol-int_interpol-report-highlights-key-cyberthreats-in-southeast-asia,operation-goldfish-alpha-night-fury,"INTERPOL ASEAN Cybercrime Operations Desk, 각국 경찰, 민간 보안기업","동남아시아(아세안) 국가(인도네시아, 말레이시아, 태국, 필리핀, 싱가포르, 베트남, 미얀마 등)","ransomware-ic, malware-ic","봇넷, 피싱, 비즈니스 이메일 사기(BEC), 뱅킹 멀웨어, 랜섬웨어, 크립토재킹(암호화폐 채굴 악성코드)",,,,,
sheet2_extracted,177,2020,Operation Nova,Operation Nova,https://cyberscoop.com/safe-inet-takedown-fbi-interpol/,https://cyberscoop.com/safe-inet-takedown-fbi-interpol,2020-12-22_cyberscoop-com_safe-inet-takedown-fbi-interpol,operation-nova,"독일 Reutlingen 경찰본부, Europol, FBI, 프랑스 경찰, 네덜란드 경찰, 스위스 경찰","독일, 미국, 프랑스, 네덜란드, 스위스","ransomware-ic, malware-ic","랜섬웨어, 이스키밍(E-skimming), 스피어피싱, 계정 탈취, 불법 자금 이체, 신분 도용",,,,,
sheet2_extracted,254,2020,Operation Zinger,Operation Zinger,https://thewest.com.au/news/court-justice/operation-zinger-alleged-cyber-criminal-had-details-from-major-logistics-company-police-say--c-11138447,https://thewest.com.au/news/court-justice/operation-zinger-alleged-cyber-criminal-had-details-from-major-logistics-company-police-say--c-11138447,,,"호주 연방경찰(AFP), 웨스턴오스트레일리아(WA) 경찰, 뉴사우스웨일스(NSW) 경찰, 빅토리아(Victoria) 경찰, 퀸즐랜드 경찰, Joint Policing Cybercrime Coordination Centre(JPC3), FBI","호주, 미국",malware-ic,"사이버범죄, 불법 데이터 보유, 신분도용, 사기, 해킹, 불법 금융거래",,,,,
sheet2_extracted,178,2020,WashYourCyberHands,WashYourCyberHands,https://www.interpol.int/News-and-Events/News/2020/INTERPOL-launches-awareness-campaign-on-COVID-19-cyberthreats,https://interpol.int/News-and-Events/News/2020/INTERPOL-launches-awareness-campaign-on-COVID-19-cyberthreats,,,"INTERPOL, 각국 법집행기관, 민간 보안기업, 국가 사이버보안기관, 온라인 정보공유 그룹","전 세계(INTERPOL 회원국 194개국, 실제 캠페인 참여국은 다수)","ransomware-ic, malware-ic","데이터 수집 악성코드, 랜섬웨어, 온라인 사기, 피싱",,,,,
sheet2_extracted,184,2020,(가칭)Operation Latvian Wash,Operation Latvian Wash,https://eng.lsm.lv/article/society/crime/latvian-police-played-leading-role-in-us-cybercrime-crackdown.a378200/,https://eng.lsm.lv/article/society/crime/latvian-police-played-leading-role-in-us-cybercrime-crackdown.a378200,,,"라트비아 경찰(State Police), FBI, 미국 법무부(Department of Justice), Europol","라트비아, 미국",malware-ic,"자금세탁, 불법 자금 이체, 신분 도용, 피싱, 해킹, 사이버 사기",,,,,
sheet2_extracted,194,2020,(가칭)Operation Karachi Stalk,Operation Karachi Stalk,https://dailytimes.com.pk/676333/ae7-architect-george-girgis-behind-fake-accounts-cybercrime-network/#google_vignette,https://dailytimes.com.pk/676333/ae7-architect-george-girgis-behind-fake-accounts-cybercrime-network,,,"파키스탄 연방수사국(FIA), 트위터, 런던 메트로폴리탄 경찰, 두바이 경찰","파키스탄, 영국, 미국, 아랍에미리트(두바이)",malware-ic,"사이버 괴롭힘, 협박, 허위 계정 운영, 명예훼손, 사기, 신분 도용, 사이버 범죄(블랙메일, 허위 정보 유포 등)",,,,,
sheet2_extracted,204,2021,Infraud 조직,Infraud 조직,https://www.rferl.org/a/us-sentences-cybercriminals-from-russia-and-north-macedonia-/31160664.html,https://rferl.org/a/us-sentences-cybercriminals-from-russia-and-north-macedonia-/31160664.html,2018-02-07_rferl-org_31160664,,"미국 법무부, 국제 수사기관(호주, 영국, 프랑스, 이탈리아, 코소보, 세르비아 경찰 등), 태국 경찰","미국, 러시아, 북마케도니아, 호주, 영국, 프랑스, 이탈리아, 코소보, 세르비아, 태국",,"조직적 공갈, 신분 도용, 금융 사기, 불법 정보 유통",,,,,
sheet2_extracted,203,2021,Operation DarkHunTOR,Operation DarkHunTOR,https://www.aljazeera.com/news/2021/10/26/police-arrest-150-people-globally-in-dark-web-sting-europol,https://aljazeera.com/news/2021/10/26/police-arrest-150-people-globally-in-dark-web-sting-europol,,operation-dark-huntor,"유로폴(Europol), 유로저스트(Eurojust), 호주, 미국, 유럽 각국 경찰 및 수사기관","호주, 불가리아, 프랑스, 독일, 이탈리아, 네덜란드, 스위스, 영국, 미국","dark-web-ic, malware-ic","마약, 불법 자금, 무기, 해킹, 신용카드 정보 거래 등 다크웹 불법거래",,,,,
sheet2_extracted,228,2021,Operation Delilah,Operation Delilah,https://www.group-ib.com/media-center/press-releases/interpol-gib-delilah/,https://group-ib.com/media-center/press-releases/interpol-gib-delilah,2022-01-01_group-ib-com_interpol-gib-delilah,operation-delilah,"인터폴(INTERPOL), 나이지리아 경찰(Nigeria Police Force), Group-IB, Palo Alto Networks Unit 42, Trend Micro, CyberTOOLBELT, 호주, 캐나다, 미국 법집행기관","나이지리아, 호주, 캐나다, 미국 및 기타(범죄 네트워크는 4대륙에 걸쳐 활동)",malware-ic,"피싱, 비즈니스 이메일 사기(BEC), 신분도용, 불법 이득 취득, 사이버범죄",,,,,
sheet2_extracted,206,2021,Operation HAECHI-II,Operation HAECHI-II,https://www.interpol.int/News-and-Events/News/2021/More-than-1-000-arrests-and-USD-27-million-intercepted-in-massive-financial-crime-crackdown,https://interpol.int/News-and-Events/News/2021/More-than-1-000-arrests-and-USD-27-million-intercepted-in-massive-financial-crime-crackdown,2021-11-01_interpol-int_more-than-1-000-arrests-and-usd-27-million-intercepted-in-massive-financial-c,operation-haechi-ii,"인터폴(INTERPOL), 각국 전문 경찰 부서, 홍콩·마카오 경찰 등","앵골라, 브루나이, 캄보디아, 콜롬비아, 중국, 인도, 인도네시아, 아일랜드, 일본, 한국, 라오스, 말레이시아, 몰디브, 필리핀, 루마니아, 싱가포르, 슬로베니아, 스페인, 태국, 베트남, 홍콩, 마카오",malware-ic,"온라인사기(로맨스 사기, 투자 사기), 불법 온라인 도박, 자금 세탁 등 사이버 금융범죄",,,,,
sheet2_extracted,199,2021,Operation Ironside,Operation Ironside,https://www.aljazeera.com/news/2021/6/8/australia-arrests-over-200-in-crackdown-of-underworld-messaging,https://aljazeera.com/news/2021/6/8/australia-arrests-over-200-in-crackdown-of-underworld-messaging,,operation-trojan-shield,"호주 연방경찰(AFP), 미국 연방수사국(FBI), 유로폴(Europol), 뉴질랜드 경찰","호주, 미국, 유럽연합, 뉴질랜드",malware-ic,"마약 밀수, 살인 주문, 불법 자금 세탁 등 조직범죄",,,,,
sheet2_extracted,201,2021,Operation Lyrebird,Operation Lyrebird,https://www.group-ib.com/media-center/press-releases/gib-interpol-lyrebird/,https://group-ib.com/media-center/press-releases/gib-interpol-lyrebird,2021-07-05_group-ib-com_interpol-led-operation-takes-down-prolific-cybercriminal,operation-lyrebird,"인터폴(INTERPOL), Group-IB(그룹아이비), 모로코 경찰","프랑스, 모로코 등(피해 발생 및 조사·체포 관련 주요 국가, 실제 범죄는 다국적)",malware-ic,"피싱, 카딩, 웹사이트 디페이스먼트, 악성코드 개발, 신용카드 부정사용, 사기",,,,,
sheet2_extracted,313,2021,Operation Morpheus,Operation Morpheus,https://www.nationalcrimeagency.gov.uk/news/national-crime-agency-leads-international-operation-to-degrade-illegal-versions-of-cobalt-strike,https://nationalcrimeagency.gov.uk/news/national-crime-agency-leads-international-operation-to-degrade-illegal-versions-of-cobalt-strike,2024-06-28-uk-nca-operation-morpheus-cobalt-strike,operation-morpheus,"영국 국가범죄수사국(NCA), Europol, FBI, 호주 연방경찰(AFP), 캐나다 왕립기마경찰(RCMP), 독일 연방범죄수사청(BKA), 네덜란드 국립경찰(Politie), 폴란드 중앙사이버범죄국(Central Cybercrime Bureau), Fortra(코발트 스트라이크 개발사), BAE Systems Digital Intelligence, Trellix, Shadowserver, Spamhaus, Abuse CH 등 민간 파트너","영국, 미국, 호주, 캐나다, 독일, 네덜란드, 폴란드 등 27개국","ransomware-ic, malware-ic","불법 소프트웨어 유통, 사이버 침해, 랜섬웨어 유포, 악성코드유포, 데이터 절도, 불법 금융거래",,,,,
